__id__,canal,cantidad,company,cp,createdAt,daysToDelivery,error,errorMessage,fechaCompra,fechaEstimada,fulfillmentType,isFlash,isMarketplace,noPedido,plan,productType,sku,storeSelected,tipoPago,edd1,edd2
2F5bzl843ASXSuoPrTPB,APV AND,1,LP,56343,__Timestamp__2025-05-14T16:59:30.308Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,7780000188,B,,1032030650,103,Efectivo,,
2F8Gy9mvQjBdo2TsbvLd,APP,1,SBB,5348,__Timestamp__2025-02-14T17:14:08.286Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-02-14T17:13:52.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1950980143,null,Big Ticket,SB5000217087,N/A,creditCard,,
2FB5owFjQfm3WcDuW1bd,WEB,2,LP,7080,__Timestamp__2024-11-14T18:03:35.445Z,0,,,__Timestamp__2024-11-14T18:03:24.000Z,04 de diciembre-14 de diciembre,Fulfillment_Type_Liverpool,,FALSE,5210000201,B,Soft Line,68881293,N/A,paypal,,
2FCiOYjqRHTcI4sDYl6a,APV AND,1,LP,14300,__Timestamp__2024-11-09T06:41:18.810Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039631963,B,,1029124791,103,Efectivo,,
2FL9CT4WHxZGHThk60S1,APV AND,2,LP,11000,__Timestamp__2024-12-24T16:00:19.450Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8660000201,B,,12896964,103,Efectivo,,
2FQ06ukXo5jC73QDoOn3,WEB,1,SBB,5348,__Timestamp__2025-01-28T17:52:23.000Z,10,,,__Timestamp__2025-01-28T17:52:15.000Z,12 de febrero-22 de febrero,Fulfillment_Type_Liverpool,,FALSE,sg1946860308,A,Big Ticket,SB5000270409,830,creditCard,12/02/2025,22/02/2025
2FTeZQrRmor5nzy4C7lm,APV AND,1,LP,20469,__Timestamp__2025-03-19T17:58:29.981Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Por el momento no es posible entregar una fecha estimada,Fulfillment_Type_Liverpool,TRUE,FALSE,9800088073,A,BT,1032083524,103,Efectivo,,
2FixmFHRhO1fJ7MTYyn7,APP,5,SBB,15710,__Timestamp__2025-03-20T19:26:04.915Z,6,,,__Timestamp__2025-03-20T19:25:56.000Z,23 de marzo-29 de marzo,Liverpool_CNC_PICK_PACK,,FALSE,sg1958110212,A,Soft Line,SB5000220835,652,creditCard,23/03/2025,29/03/2025
2Fkq5D9CuAfPw3vGIuxL,APV AND,1,LP,03330+,__Timestamp__2024-08-27T00:36:46.020Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1690001156,B,,1029124791,103,Efectivo,,
2FtCZyhXpOaVmK8MGIUN,WEB,1,LP,3020,__Timestamp__2024-12-02T17:03:42.638Z,6,,,__Timestamp__2024-12-02T17:03:34.000Z,05 de diciembre-11 de diciembre,Fulfillment_Type_Liverpool,,FALSE,9613690313,null,Big Ticket,1033037178,830,paypal,,
2FuElZxTu2WC5StEJaM4,WEB,1,LP,11000,__Timestamp__2024-07-26T18:11:32.365Z,N/A,4,,__Timestamp__2024-07-26T18:11:20.000Z,Por ahora no es posible mostrar la fecha de entrega.,Liverpool_CNC_PICK_PACK,,FALSE,3880001182,null,Soft Line,1031991036,N/A,creditCard,,
2FwVu1hen2962brfvDNr,APV AND,1,LP,14300,__Timestamp__2024-11-11T11:14:42.425Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039993488,B,,1029124791,103,Efectivo,,
2FxKHGDn0winBXnnzdOX,WEB,1,SBB,11000,__Timestamp__2025-03-19T09:35:09.464Z,0,,,__Timestamp__2025-03-19T09:34:59.000Z,25 de marzo-29 de marzo,Fulfillment_Type_Liverpool,,TRUE,399004147,null,Soft Line,1030856925,N/A,creditCard,25/03/2025,29/03/2025
2GAjVfo3Va2UTyXHmZ19,APV AND,2,LP,42808,__Timestamp__2025-03-06T17:46:03.236Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6560000216,B,,37337960,103,Efectivo,,
2GGZHCJ6huJf5EObP3VF,WEB,1,LP,31625,__Timestamp__2024-08-09T14:31:12.916Z,3,,,__Timestamp__2024-08-09T14:31:01.000Z,17 de agosto-20 de agosto,Fulfillment_Type_Liverpool,,FALSE,6050000172,null,Soft Line,1004591794,125,digitalWallet,,
2GImCbxIb5vMzSV7438M,WEB,1,LP,36666,__Timestamp__2025-02-10T22:11:56.577Z,1,,,__Timestamp__2025-02-10T22:11:31.000Z,11 de febrero-15 de febrero,Fulfillment_Type_Liverpool,,FALSE,690000197,A,Soft Line,10772591,1,creditCard,11/02/2025,15/02/2025
2GMX92i4v9tR19J2Pxg0,WEB,1,LP,44100,__Timestamp__2025-05-16T16:16:17.773Z,0,,,__Timestamp__2025-05-16T16:16:02.000Z,25 de mayo-03 de junio,Fulfillment_Type_Liverpool,,FALSE,2310000226,B,Soft Line,1033278001,,creditCard,25/05/2025,03/06/2025
2GXBQuuseA0J51inD6sX,WEB,1,SBB,44150,__Timestamp__2024-10-22T17:07:53.738Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-10-22T17:07:42.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1932350189,null,Big Ticket,SB5000217087,N/A,creditCard,,
2GXYXfSCCaZlvsFwtH8i,WEB,1,SBB,1030,__Timestamp__2025-05-15T06:50:25.352Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-05-15T06:50:21.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1968440154,null,Big Ticket,SB5000195105,N/A,creditCard,,
2GY7SeK72qLVn3Qg461d,MOBILE,1,LP,57840,__Timestamp__2024-09-27T16:20:31.655Z,N/A,,,__Timestamp__2024-09-27T16:20:23.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,3890001041,null,Soft Line,1019922894,N/A,OPENPAY_STORE,,
2GZHIHnQF54wrgQGkq6d,WEB,1,LP,6720,__Timestamp__2024-12-11T01:25:27.239Z,0,,,__Timestamp__2024-12-11T01:24:24.000Z,13 de diciembre-16 de diciembre,Fulfillment_Type_Liverpool,,TRUE,3350000201,B,Soft Line,1030694682,N/A,creditCard,,
2GZwEazHsm7qseVOYScT,WEB,1,LP,11560,__Timestamp__2024-10-14T15:54:14.504Z,0,,,__Timestamp__2024-10-14T15:54:01.000Z,18 de octubre-21 de octubre,Fulfillment_Type_Liverpool,,TRUE,6140000181,null,Soft Line,1030694704,N/A,paypal,,
2Gp4mfY4Q1yEsm8mykfv,WEB,2,LP,30990,__Timestamp__2025-01-13T14:21:22.077Z,0,,,__Timestamp__2025-01-13T14:21:17.000Z,02 de febrero-13 de enero,Fulfillment_Type_Liverpool,,FALSE,3974354,B,Soft Line,1029947887,N/A,creditCard,,
2Gu1KoOFuLIo7Gd34Rzu,WEB,1,SBB,4640,__Timestamp__2025-01-16T13:38:09.143Z,N/A,3,Parametros no validos por el OMS / El SKU no esta dado de alta en OMS,__Timestamp__2025-01-16T13:38:04.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,sg1945260140,null,Soft Line,1033010440,N/A,creditCard,,
2GwPkIKz0TQAB9tp8IB0,WEB,3,LP,38000,__Timestamp__2025-02-13T00:03:29.410Z,N/A,,,__Timestamp__2025-02-13T00:03:22.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,4080000203,null,Soft Line,1029735766,N/A,creditCard,,
2H0TDurFy2ltY4oVrouC,APV AND,1,LP,73657,__Timestamp__2025-05-12T16:29:17.615Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,2710000209,B,,1029124783,103,Efectivo,,
2H5yRDeEXm5taZiHc9dZ,WEB,1,LP,7149,__Timestamp__2024-10-09T13:16:16.539Z,10,,,__Timestamp__2024-10-09T13:13:06.000Z,11 de octubre-21 de octubre,Fulfillment_Type_Liverpool,,FALSE,9613628404,null,Big Ticket,1030507513,185,creditCard,,
2H8DUs3GD5Chf3hHVYDg,WEB,5,LP,53100,__Timestamp__2025-03-04T16:05:44.634Z,1,,,__Timestamp__2025-03-04T16:05:41.000Z,05 de marzo-09 de marzo,Liverpool_CNC_PICK_PACK,,FALSE,650000226,A,Soft Line,1019922894,390,creditCard,05/03/2025,09/03/2025
2HAFOiaEcwTPHxLmBy2f,WEB,1,LP,25030,__Timestamp__2024-08-09T10:21:13.829Z,0,,,__Timestamp__2024-08-09T10:21:11.000Z,11 de agosto,Fulfillment_Type_Liverpool,,FALSE,9613570606,null,Big Ticket,1018244906,N/A,creditCard,,
2HBKIvlSagwK6tW9C0zV,APV AND,1,LP,73657,__Timestamp__2025-05-12T16:27:16.294Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5190000252,B,,1031991036,103,Efectivo,,
2HKXvzpWDj25BC2hqbD2,APV AND,1,LP,31624,__Timestamp__2025-04-30T22:45:48.105Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,3530003018,B,,1029124783,103,Efectivo,,
2HR6bah9kvl4TDlRxiHn,APP,1,SBB,45160,__Timestamp__2025-02-12T17:19:01.112Z,0,,,__Timestamp__2025-02-12T17:18:59.000Z,15 de febrero-19 de febrero,Fulfillment_Type_Liverpool,,TRUE,2910000200,null,Soft Line,1030694682,N/A,creditCard,15/02/2025,19/02/2025
2HWGYKf3PRPIdFuDgkLf,WEB,1,LP,7020,__Timestamp__2024-08-15T22:43:29.076Z,N/A,3,,__Timestamp__2024-08-15T22:43:07.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,9613578187,null,Big Ticket,1031640306,N/A,creditCard,,
2HaHgkQlCBZ6kJs66puL,WEB,1,LP,76688,__Timestamp__2024-10-14T18:00:27.885Z,3,,,__Timestamp__2024-10-14T18:00:15.000Z,16 de octubre-19 de octubre,Fulfillment_Type_Liverpool,,FALSE,5660000166,null,Soft Line,81266646,311,creditCard,,
2HdgxzkBhPgrJONNUR57,APV AND,1,LP,,__Timestamp__2025-01-30T18:22:11.561Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,,Fulfillment_Type_Liverpool,TRUE,FALSE,5430000165,,SL,1011305900,19,Monedero,,
2HfMUsBwxZOQn8vmK0YQ,WEB,1,LP,5348,__Timestamp__2025-02-19T00:07:23.445Z,0,,,__Timestamp__2025-02-19T00:07:19.000Z,18 de febrero-22 de febrero,Fulfillment_Type_Liverpool,,FALSE,3850000202,A,Soft Line,1031971256,7,creditCard,18/02/2025,22/02/2025
2HhuLksJVynjn9cexxr4,APV AND,1,LP,52040,__Timestamp__2025-03-12T04:29:44.390Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1760000199,B,,1029124791,103,Efectivo,,
2HilKFh9JK9IK1whHLvy,WEB,1,LP,1219,__Timestamp__2024-09-24T17:17:22.091Z,N/A,4,,__Timestamp__2024-09-24T17:17:13.000Z,Por ahora no es posible mostrar la fecha de entrega.,Liverpool_CNC_PICK_PACK,,FALSE,640000160,null,Soft Line,1032805686,1051,creditCard,,
2HmYMwOhrBUJF0Ck5Hp5,WEB,3,LP,72470,__Timestamp__2024-08-20T22:52:42.779Z,0,,,__Timestamp__2024-08-20T22:52:29.000Z,23 de agosto,Fulfillment_Type_Liverpool,,FALSE,9613584441,null,Big Ticket,1031109317,N/A,paypal,,
2HvfjdIK6iXqyV2EFals,WEB,1,LP,53426,__Timestamp__2025-03-13T15:30:48.327Z,N/A,,,__Timestamp__2025-03-13T15:30:21.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,5810000220,null,Big Ticket,1030430766,N/A,creditCard,,
2Hxvtj50vd36ClQRU2OV,WEB,1,LP,53100,__Timestamp__2025-03-05T23:26:45.804Z,3,,,__Timestamp__2025-03-05T23:26:40.000Z,07 de marzo-10 de marzo,Liverpool_CNC_PICK_PACK,,FALSE,6990000201,A,Soft Line,4557573,80,paypal,07/03/2025,10/03/2025
2I1tpjjvKddLi4Lb7RxK,WEB,2,LP,3650,__Timestamp__2024-07-01T18:04:24.019Z,0,,,01 de julio de 2024 12:04,01 de julio,Fulfillment_Type_Liverpool,,FALSE,2850000170,null,Soft Line,1029819994,7,creditCard,,
2I4Im2EG82XpzsC3zYOb,WEB,10,SBB,6720,__Timestamp__2024-12-26T14:17:10.038Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-12-26T14:16:58.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1942460343,null,Soft Line,SB3879551,N/A,creditCard,,
2I4sHiiSHcADMQWIvdNJ,APV AND,1,LP,5348,__Timestamp__2025-05-08T17:53:31.201Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1200000219,B,,1029124821,103,Efectivo,,
2I9vxNQ7q4xHjp2NkeqN,APP,1,SBB,1400,__Timestamp__2024-11-26T15:45:45.570Z,10,,,__Timestamp__2024-11-26T15:45:40.000Z,28 de noviembre-08 de diciembre,Fulfillment_Type_Liverpool,,FALSE,sg1939260098,A,Big Ticket,SB5000217681,98,creditCard,,
2IC67IkfZRAtYakg7sY9,APV AND,1,LP,54240,__Timestamp__2025-05-09T16:47:59.340Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,2370000239,B,,1031270932,103,Efectivo,,
2ICQztyKDtzeSJQdESJL,WEB,2,LP,31626,__Timestamp__2024-12-18T00:02:55.892Z,0,,,__Timestamp__2024-12-18T00:02:41.000Z,06 de enero-16 de enero,Fulfillment_Type_Liverpool,,FALSE,1700001170,B,Soft Line,1005764773,N/A,creditCard,,
2IF22Rs3UUhAIgaN8EeE,WEB,1,LP,12000,__Timestamp__2024-11-04T05:34:43.630Z,0,,,__Timestamp__2024-11-04T05:34:17.000Z,23 de noviembre-03 de diciembre,Fulfillment_Type_Liverpool,,FALSE,5640000207,null,Soft Line,1031301218,N/A,creditCard,,
2IKDf7vNSQftWpglrj5l,APV AND,1,LP,56576,__Timestamp__2025-05-14T16:59:51.941Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,70000211,B,,1031201094,103,Efectivo,,
2IKuhwWWzkZdONz5Wuil,WEB,1,SBB,53660,__Timestamp__2025-01-30T00:57:25.928Z,0,,,__Timestamp__2025-01-30T00:57:24.000Z,02 de febrero-06 de febrero,Fulfillment_Type_Liverpool,,TRUE,3210000191,null,Soft Line,1030694704,N/A,creditCard,02/02/2025,06/02/2025
2IRCCWxywaoBk5vVFR0W,APV AND,1,LP,1030,__Timestamp__2025-02-07T18:45:02.953Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1010000212,B,,1030508871,103,Efectivo,,
2ITzH4TU6tKIiviLYC4q,WEB,1,LP,45019,__Timestamp__2025-01-21T17:50:27.852Z,N/A,,,__Timestamp__2025-01-21T17:50:24.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,1270001344,null,Soft Line,1032956528,N/A,creditCard,,
2IeXCc7Agr3NAXDTFB6K,APP,1,LP,57205,__Timestamp__2024-11-19T18:19:58.797Z,N/A,4,,__Timestamp__2024-11-19T18:19:34.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613673939,null,Big Ticket,1031640276,N/A,creditCard,,
2IelEDLR8dnS28m5nSK8,WEB,2,LP,64349,__Timestamp__2024-12-09T14:47:52.844Z,0,,,__Timestamp__2024-12-09T14:47:41.000Z,29 de diciembre-08 de enero,Liverpool_CNC_PICK_PACK,,FALSE,8240000195,B,Soft Line,1030653056,N/A,paypal,,
2IhfbIlBqeWTSZSXDLNw,APV AND,2,LP,3330,__Timestamp__2025-04-23T18:52:10.466Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,6580000236,B,,1015831363,103,Efectivo,,
2ImCtWN1D2PDBQhtNuYr,WEB,1,LP,3100,__Timestamp__2024-11-15T18:48:37.204Z,0,,,__Timestamp__2024-11-15T18:48:00.000Z,15 de noviembre,Fulfillment_Type_Liverpool,,FALSE,4020000199,null,Soft Line,15540974,2,creditCard,,
2IpY4KcIQ8ovjvCE6urS,APV AND,1,LP,14300,__Timestamp__2024-11-09T12:35:27.258Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8600000158,B,,1029124791,103,Efectivo,,
2Ir3cR1SbHbtFud5rOZM,WEB,1,LP,5348,__Timestamp__2024-08-10T16:51:19.983Z,10,,,__Timestamp__2024-08-10T16:51:02.000Z,15 de agosto-25 de agosto,Fulfillment_Type_Liverpool,,FALSE,9613572495,null,Big Ticket,1032615925,830,creditCard,,
2IwbyIav9AIYgYWAnGnN,WEB,1,SBB,11870,__Timestamp__2024-10-31T14:49:50.331Z,10,,,__Timestamp__2024-10-31T14:49:35.000Z,05 de noviembre-15 de noviembre,Fulfillment_Type_Liverpool,,FALSE,sg1934160035,null,Big Ticket,1031273753,830,creditCard,,
2IxUb67Liyu9a6ixqGgO,WEB,1,LP,5348,__Timestamp__2024-07-03T14:24:04.179Z,0,,,03 de julio de 2024 08:23,11 de julio-19 de julio,Liverpool_CNC_PICK_PACK,,FALSE,8170000155,null,Soft Line,1026703235,N/A,creditCard,,
2Iz5xQeryIjBjMNFtsmz,WEB,4,LP,47600,__Timestamp__2025-05-08T05:29:14.729Z,0,,,__Timestamp__2025-05-08T05:29:06.000Z,16 de mayo-25 de mayo,Fulfillment_Type_Liverpool,,FALSE,1750001773,B,Soft Line,1033277209,,creditCard,16/05/2025,25/05/2025
2IzVKN0z8gwdwQoR6du4,APV AND,1,LP,52040,__Timestamp__2025-01-21T20:28:53.101Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,4730000187,B,,1029124791,103,Efectivo,,
2J0Ea3TDeTxfLo82wT88,WEB,1,LP,11320,__Timestamp__2024-11-05T00:05:44.957Z,0,,,__Timestamp__2024-11-05T00:05:31.000Z,24 de noviembre-04 de diciembre,Fulfillment_Type_Liverpool,,FALSE,730000169,null,Soft Line,64273523,N/A,creditCard,,
2J9CEDCEEUksOLVgTK2z,WEB,1,LP,50160,__Timestamp__2024-12-05T18:10:03.670Z,6,,,__Timestamp__2024-12-05T18:09:48.000Z,09 de diciembre-15 de diciembre,Fulfillment_Type_Liverpool,,FALSE,9613695239,null,Big Ticket,1033037194,830,creditCard,,
2JHm3pZiOGRed2WELDSl,APV AND,1,LP,14300,__Timestamp__2024-11-11T08:45:43.673Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039754153,B,,1029124791,103,Efectivo,,
2JIRgd170UrOayQUWNs1,APV AND,1,LP,14300,__Timestamp__2024-11-09T02:04:36.776Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2790000168,B,,1029124791,103,Efectivo,,
2JIo6HF4fkTx5FNXSy0w,APV AND,1,LP,14300,__Timestamp__2024-11-11T05:16:52.166Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,3370000181,B,,1029124791,103,Efectivo,,
2JRezGbsa4sib5ANHeIw,WEB,1,SBB,6060,__Timestamp__2024-06-24T16:51:44.461Z,N/A,4,No se cuenta con inventario suficiemte,24 de junio de 2024 10:51,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1823190041,null,Soft Line,8128740,N/A,creditCard,,
2Ja9KhwgLuN7VClEZ9zn,APV AND,1,LP,14300,__Timestamp__2024-11-05T00:08:55.545Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,3880001514,B,,1029124791,103,Efectivo,,
2Jaocz8DJ7Y2eaVPxfXS,WEB,3,LP,6060,__Timestamp__2024-07-01T18:32:18.444Z,3,,,01 de julio de 2024 12:32,02 de julio-05 de julio,Fulfillment_Type_Liverpool,,FALSE,5350000160,null,Soft Line,64436121,81,creditCard,,
2Jdvo4pcqEoaZlZtBtOa,WEB,1,LP,58893,__Timestamp__2024-07-23T19:49:34.839Z,0,,,__Timestamp__2024-07-23T19:49:29.000Z,28 de julio,Fulfillment_Type_Liverpool,,FALSE,9613548727,null,Big Ticket,1032877199,N/A,paypal,,
2JfYN5SJWojJ96y21IW5,APV AND,1,LP,53427,__Timestamp__2025-02-13T22:31:45.975Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Entrega día de mañana - 14 de Febrero,Fulfillment_Type_Liverpool,TRUE,FALSE,1010000215,A,SL,1026703235,19,Efectivo,,
2JjbfM2nuTS7x8PxbSUw,APV AND,1,LP,76175,__Timestamp__2024-12-09T16:49:52.008Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2630000179,B,,1032895871,103,Efectivo,,
2JqIKaz7GXEEv0nJqWGn,WEB,1,SBB,1400,__Timestamp__2024-09-13T21:43:34.603Z,0,,,__Timestamp__2024-09-13T21:43:28.000Z,03 de octubre-13 de octubre,Fulfillment_Type_Liverpool,,FALSE,sg1926320836,null,Soft Line,SB3631512,N/A,creditCard,,
2JrTx2gkeS9JwT8at6E8,WEB,2,SBB,45019,__Timestamp__2024-12-20T15:19:56.951Z,6,,,__Timestamp__2024-12-20T15:19:52.000Z,23 de diciembre-29 de diciembre,Fulfillment_Type_Liverpool,,FALSE,sg1942460123,A,Soft Line,SB3535717,495,creditCard,,
2Jrsqp6FqPr4kOrBmibI,APV AND,1,LP,14300,__Timestamp__2024-11-11T09:22:02.835Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039350994,B,,1029124791,103,Efectivo,,
2JsIHeelOXgaB4Zzzplz,WEB,1,LP,57840,__Timestamp__2024-09-27T17:18:12.198Z,0,,,__Timestamp__2024-09-27T17:17:31.000Z,30 de septiembre-03 de octubre,Fulfillment_Type_Liverpool,,TRUE,8830000172,null,Soft Line,1030694810,N/A,creditCard,,
2JuMyt1QJBkWqMPtVUxM,WEB,1,LP,77310,__Timestamp__2025-03-18T21:42:35.832Z,13,,,__Timestamp__2025-03-18T21:42:32.000Z,31 de marzo-04 de abril,Fulfillment_Type_Liverpool,,FALSE,7930000216,A,Soft Line,53763600,7,creditCard,31/03/2025,04/04/2025
2K08ZMoe3BbRC2dqZLF6,APV AND,2,LP,52787,__Timestamp__2025-01-16T15:53:37.192Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,60000204,B,,11764550,103,Efectivo,,
2K1cY0GftRQCLE5jwmjG,WEB,1,LP,1219,__Timestamp__2025-03-12T23:25:34.409Z,N/A,,,__Timestamp__2025-03-12T23:25:24.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,7770000196,null,Soft Line,1032956536,N/A,creditCard,,
2K2lck9w1VdCuahuI8Ky,APV AND,1,LP,52040,__Timestamp__2025-03-12T17:46:28.915Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1100001430,B,,1029124791,103,Efectivo,,
2K2vA7UtCR60xJ1QVbsi,WEB,1,LP,11560,__Timestamp__2024-11-19T16:59:25.327Z,0,,,__Timestamp__2024-11-19T16:58:54.000Z,09 de diciembre-19 de diciembre,Fulfillment_Type_Liverpool,,FALSE,4190000172,null,Soft Line,1031301552,N/A,creditCard,,
2K3Fn508i6bE8fWHLBtC,WEB,1,LP,11000,__Timestamp__2025-03-11T23:29:44.355Z,N/A,4,,__Timestamp__2025-03-11T23:29:39.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,5190000234,null,Soft Line,1030694691,N/A,creditCard,,
2KBYzr8kjx3n9NgWZxMV,APV AND,1,LP,3100,__Timestamp__2024-11-28T16:01:10.149Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2240000203,B,,1005764773,103,Efectivo,,
2KDXtTOgWjwEc13hygmF,WEB,3,LP,11000,__Timestamp__2024-08-19T22:36:00.966Z,3,,,__Timestamp__2024-08-19T22:35:51.000Z,20 de agosto-23 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,5180000184,null,Soft Line,1029124821,199,creditCard,,
2KE8F5BNNyPyMFdSmsmF,APP,2,LP,3020,__Timestamp__2024-12-06T17:08:05.403Z,3,,,__Timestamp__2024-12-06T17:07:51.000Z,07 de diciembre-10 de diciembre,Fulfillment_Type_Liverpool,,FALSE,1220000193,A,Soft Line,1024733005,81,creditCard,,
2KFKjNFK61CXZyIEwYHf,APV AND,2,LP,5348,__Timestamp__2025-01-28T19:09:13.230Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,3970001696,B,,12896964,103,Efectivo,,
2KGM2oYMbLcE0HasmVqK,WEB,1,LP,1296,__Timestamp__2024-09-10T21:40:46.791Z,10,,,__Timestamp__2024-09-10T21:40:31.000Z,12 de septiembre-22 de septiembre,Fulfillment_Type_Liverpool,,FALSE,9613606814,null,Big Ticket,1032083559,98,creditCard,,
2KJBC2ogVZOHzGDjHnhR,APV AND,1,LP,14300,__Timestamp__2024-11-11T05:36:33.793Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,220000176,B,,1029124791,103,Efectivo,,
2KLHYvIZ5g9pM7x9Drxm,APP,1,LP,11000,__Timestamp__2025-02-14T22:59:41.097Z,3,,,__Timestamp__2025-02-14T22:59:38.000Z,14 de febrero-17 de febrero,Fulfillment_Type_Liverpool,,FALSE,7300000205,A,Soft Line,1011196337,4,creditCard,14/02/2025,17/02/2025
2KMvvyfGs1MaYJcuBXlP,WEB,3,SBB,6720,__Timestamp__2025-03-03T20:00:30.240Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-03-03T20:00:11.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1954540006,null,Soft Line,SB5000190529,N/A,creditCard,,
2KN6FaDhF1fQLwNJvejW,APV AND,1,LP,11000,__Timestamp__2025-01-21T15:37:28.792Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Por el momento no es posible entregar una fecha estimada,Fulfillment_Type_Liverpool,TRUE,FALSE,8360000185,A,SL,4557573,103,Tarjeta,,
